ID,Year,DOY,UTC,AirTemp_C,WindSpd_m/s,WindGst_m/s,WindDir_deg
12,2004,246,1725,22.1,3.7,4.2,096
12,2004,246,1730,22.1,3.8,4.2,095
12,2004,246,1735,22.1,3.6,4.1,090
12,2004,246,1740,22.2,3.8,4.4,086
12,2004,246,1745,22.2,3.7,4.2,087
12,2004,246,1750,22.3,4.0,4.4,080
12,2004,246,1755,22.4,4.2,4.7,077
12,2004,246,1800,22.4,4.2,4.5,076
12,2004,246,1805,22.4,4.3,5.0,078
12,2004,246,1810,22.4,4.7,5.3,077
12,2004,246,1815,22.4,4.7,5.2,078
12,2004,246,1820,22.3,4.9,5.4,078
12,2004,246,1825,22.4,4.8,5.4,074
12,2004,246,1830,22.5,4.9,5.5,073
12,2004,246,1835,22.5,5.2,5.6,069
12,2004,246,1840,22.6,5.0,5.7,066
12,2004,246,1845,22.7,5.2,5.5,061
12,2004,246,1850,22.8,5.1,5.6,067
12,2004,246,1855,22.9,5.1,5.7,068
12,2004,246,1900,22.9,5.1,5.5,068
12,2004,246,1905,22.9,4.9,5.2,070
12,2004,246,1910,23.0,4.8,5.7,071
12,2004,246,1915,23.0,4.8,5.2,072
12,2004,246,1920,23.0,5.2,5.6,077
12,2004,246,1925,22.9,5.0,5.6,079
12,2004,246,1930,23.0,5.0,5.5,081
12,2004,246,1935,22.9,4.9,5.6,078
12,2004,246,1940,22.9,4.9,5.3,075
12,2004,246,1945,23.0,4.9,5.4,080
12,2004,246,1950,23.0,5.2,5.6,079
12,2004,246,1955,23.0,5.1,5.5,074
12,2004,246,2000,22.9,5.0,5.5,080
12,2004,246,2005,22.9,5.3,5.8,085
12,2004,246,2010,23.0,5.3,5.8,079
12,2004,246,2015,23.1,4.9,5.5,074
12,2004,246,2020,23.3,5.1,5.7,068
12,2004,246,2025,23.3,5.3,5.8,065
12,2004,246,2030,23.3,5.2,5.6,066
12,2004,246,2035,23.3,5.5,6.2,066
12,2004,246,2040,23.4,5.2,5.9,070
12,2004,246,2045,23.3,5.4,5.9,070
12,2004,246,2050,23.2,5.7,6.2,069
12,2004,246,2055,23.3,6.1,6.5,062
12,2004,246,2100,23.1,6.0,6.7,067
12,2004,246,2105,23.3,5.6,6.3,064
12,2004,246,2110,23.3,5.8,6.4,068
12,2004,246,2115,23.2,5.7,6.4,073
12,2004,246,2120,23.1,6.1,6.7,072
12,2004,246,2125,23.2,6.0,6.5,070
12,2004,246,2130,23.2,5.9,6.6,073
12,2004,246,2135,23.2,6.2,6.8,074
12,2004,246,2140,23.3,6.6,7.1,073
12,2004,246,2145,23.3,6.3,6.8,074
12,2004,246,2150,23.2,6.5,7.3,074
12,2004,246,2155,23.3,6.6,7.3,074
12,2004,246,2200,23.2,6.9,7.7,080
12,2004,246,2205,23.2,7.0,7.5,077
12,2004,246,2210,23.3,6.8,7.4,074
12,2004,246,2215,23.2,6.8,7.3,077
12,2004,246,2220,23.0,6.7,7.4,080
12,2004,246,2225,23.1,6.6,7.4,079
12,2004,246,2230,23.2,6.8,7.4,078
12,2004,246,2235,23.1,7.0,7.3,079
12,2004,246,2240,23.1,6.2,7.0,080
12,2004,246,2245,22.9,6.6,7.2,080
12,2004,246,2250,22.9,6.4,7.1,077
12,2004,246,2255,22.9,6.6,7.2,076
12,2004,246,2300,22.8,6.6,7.3,077
12,2004,246,2305,22.7,6.5,7.3,077
12,2004,246,2310,22.7,6.7,7.3,076
12,2004,246,2315,22.7,7.1,7.9,082
12,2004,246,2320,22.7,7.2,7.8,079
12,2004,246,2325,22.7,6.9,7.8,080
12,2004,246,2330,22.7,7.3,8.0,079
12,2004,246,2335,22.7,7.7,8.6,083
12,2004,246,2340,22.6,7.2,8.2,082
12,2004,246,2345,22.5,7.5,8.1,081
12,2004,246,2350,22.5,7.5,8.0,082
12,2004,246,2355,22.6,7.4,8.2,083
12,2004,247,0000,22.5,7.6,8.3,080
12,2004,247,0005,22.5,7.7,8.5,080
12,2004,247,0010,22.6,7.7,8.5,082
12,2004,247,0015,22.5,8.1,8.8,081
12,2004,247,0020,22.5,7.7,8.6,083
12,2004,247,0025,22.5,7.4,8.2,083
12,2004,247,0030,22.6,7.4,8.4,082
12,2004,247,0035,22.6,7.9,8.5,081
12,2004,247,0040,22.6,7.3,8.5,084
12,2004,247,0045,22.6,7.8,8.9,084
12,2004,247,0050,22.6,8.1,8.8,084
12,2004,247,0055,22.6,7.7,8.5,084
12,2004,247,0100,22.6,8.0,8.8,089
12,2004,247,0105,22.6,7.5,8.3,086
12,2004,247,0110,22.6,7.7,8.8,088
12,2004,247,0115,22.5,8.1,8.8,086
12,2004,247,0120,22.5,7.5,8.3,085
12,2004,247,0125,22.4,7.4,8.0,084
12,2004,247,0130,22.5,7.9,8.7,087
12,2004,247,0135,22.5,7.9,9.0,088
12,2004,247,0140,22.4,7.6,8.3,087
12,2004,247,0145,22.4,7.5,8.5,089
12,2004,247,0150,22.4,7.6,8.3,087
12,2004,247,0155,22.4,7.6,8.6,089
12,2004,247,0200,22.4,7.5,8.3,089
12,2004,247,0205,22.4,7.0,7.7,091
12,2004,247,0210,22.4,7.2,7.9,089
12,2004,247,0215,22.4,7.3,7.9,093
12,2004,247,0220,22.3,7.1,8.0,092
12,2004,247,0225,22.3,7.4,8.0,091
12,2004,247,0230,22.3,7.2,7.9,092
12,2004,247,0235,22.3,6.5,7.6,092
12,2004,247,0240,22.3,7.1,7.9,093
12,2004,247,0245,22.3,7.0,7.8,093
12,2004,247,0250,22.3,7.0,7.8,093
12,2004,247,0255,22.3,7.3,7.7,093
12,2004,247,0300,22.3,6.7,7.5,094
12,2004,247,0305,22.3,6.7,7.5,094
12,2004,247,0310,22.3,6.7,7.4,092
12,2004,247,0315,22.2,6.4,7.1,093
12,2004,247,0320,22.3,6.2,7.0,096
12,2004,247,0325,22.3,6.0,7.1,097
12,2004,247,0330,22.3,6.0,6.6,095
12,2004,247,0335,22.3,6.2,6.7,098
12,2004,247,0340,22.3,5.8,6.3,098
12,2004,247,0345,22.3,5.9,6.5,102
12,2004,247,0350,22.3,6.1,6.5,101
12,2004,247,0355,22.3,5.5,6.1,100
12,2004,247,0400,22.3,5.4,6.0,103
12,2004,247,0405,22.4,5.3,5.8,102
12,2004,247,0410,22.4,5.3,5.9,105
12,2004,247,0415,22.4,5.1,5.8,108
12,2004,247,0420,22.4,5.4,6.0,107
12,2004,247,0425,22.5,5.4,5.9,108
12,2004,247,0430,22.5,5.3,5.6,109
12,2004,247,0435,22.5,5.1,5.6,110
12,2004,247,0440,22.6,5.0,5.6,112
12,2004,247,0445,22.6,4.9,5.4,112
12,2004,247,0450,22.7,5.1,5.6,115
12,2004,247,0455,22.7,5.0,5.6,118
12,2004,247,0500,22.7,4.9,5.5,116
12,2004,247,0505,22.7,4.8,5.3,115
12,2004,247,0510,22.7,4.7,5.1,115
12,2004,247,0515,22.7,4.5,5.0,116
12,2004,247,0520,22.7,4.4,4.8,120
12,2004,247,0525,22.7,4.5,4.9,121
12,2004,247,0530,22.8,4.6,4.9,125
12,2004,247,0535,22.8,4.3,4.8,128
12,2004,247,0540,22.8,4.2,4.7,129
12,2004,247,0545,22.8,4.2,4.6,130
12,2004,247,0550,22.9,4.1,4.6,132
12,2004,247,0555,23.0,4.1,4.6,132
12,2004,247,0600,23.0,4.1,4.5,133
12,2004,247,0605,22.9,4.1,4.5,135
12,2004,247,0610,23.0,4.3,4.8,141
12,2004,247,0615,23.1,4.6,5.4,143
12,2004,247,0620,23.1,4.7,5.6,146
12,2004,247,0625,23.2,4.8,5.7,149
12,2004,247,0630,23.2,5.3,6.0,146
12,2004,247,0635,23.1,5.6,6.0,146
12,2004,247,0640,23.1,5.5,6.2,149
12,2004,247,0645,23.1,5.4,5.9,150
12,2004,247,0650,23.1,5.3,6.0,149
12,2004,247,0655,23.0,5.2,6.2,149
12,2004,247,0700,23.0,5.4,6.1,151
12,2004,247,0705,22.9,5.0,5.6,153
12,2004,247,0710,22.9,5.2,6.9,159
12,2004,247,0715,23.0,5.4,6.1,158
12,2004,247,0720,22.9,5.8,7.2,161
12,2004,247,0725,22.8,5.7,6.7,162
12,2004,247,0730,22.7,5.7,6.6,161
12,2004,247,0735,22.6,5.4,6.2,163
12,2004,247,0740,22.6,5.2,6.3,165
12,2004,247,0745,22.6,6.1,7.2,165
12,2004,247,0750,22.6,6.5,7.2,166
12,2004,247,0755,22.7,6.6,7.3,167
12,2004,247,0800,22.7,6.4,7.3,170
12,2004,247,0805,22.7,6.6,7.5,171
12,2004,247,0810,22.6,6.7,7.2,171
12,2004,247,0815,22.6,6.3,7.1,171
12,2004,247,0820,22.6,6.5,7.2,169
12,2004,247,0825,22.6,5.9,6.4,170
12,2004,247,0830,22.5,5.9,6.7,169
12,2004,247,0835,22.5,5.6,6.2,168
12,2004,247,0840,22.5,5.5,6.1,167
12,2004,247,0845,22.5,5.5,6.0,167
12,2004,247,0850,22.4,4.9,5.9,166
12,2004,247,0855,22.4,5.1,5.7,169
12,2004,247,0900,22.4,4.8,5.6,166
12,2004,247,0905,22.5,5.3,5.9,167
12,2004,247,0910,22.5,5.3,6.0,168
12,2004,247,0915,22.5,4.8,5.4,171
12,2004,247,0920,22.4,4.4,4.8,167
12,2004,247,0925,22.4,4.2,4.8,170
12,2004,247,0930,22.3,4.0,4.5,171
12,2004,247,0935,22.3,4.1,4.7,174
12,2004,247,0940,22.3,4.4,4.9,173
12,2004,247,0945,22.3,4.4,4.8,172
12,2004,247,0950,22.2,4.4,5.0,170
12,2004,247,0955,22.2,4.4,4.8,170
12,2004,247,1000,22.2,4.3,4.9,170
12,2004,247,1005,22.1,4.1,4.6,170
12,2004,247,1010,22.1,4.4,4.7,173
12,2004,247,1015,22.1,4.3,4.9,172
12,2004,247,1020,22.1,3.8,4.2,168
12,2004,247,1025,22.0,4.0,4.5,166
12,2004,247,1030,22.0,4.1,4.7,168
12,2004,247,1035,22.0,3.9,4.3,172
12,2004,247,1040,22.0,3.9,4.3,175
12,2004,247,1045,22.0,3.7,4.1,176
12,2004,247,1050,21.9,3.5,4.1,175
12,2004,247,1055,21.9,3.4,3.9,176
12,2004,247,1100,21.9,3.3,3.8,173
12,2004,247,1105,21.9,3.5,4.0,170
12,2004,247,1110,21.9,3.7,4.3,170
12,2004,247,1115,21.9,4.0,4.7,166
12,2004,247,1120,21.9,4.4,5.0,162
12,2004,247,1125,21.9,4.3,4.8,164
12,2004,247,1130,21.8,4.2,4.7,160
12,2004,247,1135,21.7,4.5,4.9,158
12,2004,247,1140,21.8,4.5,4.9,161
12,2004,247,1145,21.8,4.8,5.3,164
12,2004,247,1150,21.8,4.7,5.1,163
12,2004,247,1155,21.7,4.6,5.2,166
12,2004,247,1200,21.4,4.6,12.0,166
12,2004,247,1205,21.8,4.7,5.2,168
12,2004,247,1210,21.7,5.1,5.7,166
12,2004,247,1215,21.8,5.3,5.8,170
12,2004,247,1220,21.8,5.0,5.8,172
12,2004,247,1225,21.8,5.0,5.6,172
12,2004,247,1230,21.9,4.9,5.5,171
12,2004,247,1235,22.0,4.7,5.3,171
12,2004,247,1240,22.1,4.3,5.0,171
12,2004,247,1245,22.2,4.4,4.9,172
12,2004,247,1250,22.2,4.3,5.1,171
12,2004,247,1255,22.0,5.0,5.3,173
12,2004,247,1300,21.9,4.9,5.4,173
12,2004,247,1305,21.9,4.6,5.3,168
12,2004,247,1310,21.8,4.8,5.4,169
12,2004,247,1315,21.8,5.4,6.0,177
12,2004,247,1320,21.7,5.2,6.3,176
12,2004,247,1325,21.7,4.9,5.6,177
12,2004,247,1330,21.7,4.7,5.4,175
12,2004,247,1335,21.8,4.9,5.6,183
12,2004,247,1340,21.9,4.7,5.1,182
12,2004,247,1345,22.0,4.5,4.9,184
12,2004,247,1350,22.0,3.9,4.5,186
12,2004,247,1355,22.0,3.8,4.2,186
12,2004,247,1400,21.9,3.7,4.0,184
12,2004,247,1405,22.0,3.4,4.1,187
12,2004,247,1410,21.9,3.3,3.9,188
12,2004,247,1415,21.8,3.9,4.3,185
12,2004,247,1420,22.0,3.6,4.2,185
12,2004,247,1425,22.3,3.3,3.8,187
12,2004,247,1430,22.3,3.2,3.8,188
12,2004,247,1435,22.4,2.7,3.2,184
12,2004,247,1440,22.3,2.8,3.0,178
12,2004,247,1445,22.5,2.3,2.8,187
12,2004,247,1450,22.4,3.1,3.5,191
12,2004,247,1455,22.5,2.7,3.2,189
12,2004,247,1500,22.5,2.7,3.1,192
12,2004,247,1505,22.5,3.1,3.4,203
12,2004,247,1510,22.6,2.8,3.2,200
12,2004,247,1515,22.8,2.2,2.6,177
12,2004,247,1520,22.8,2.1,2.5,165
12,2004,247,1525,22.8,2.2,2.7,164
12,2004,247,1530,23.0,1.7,2.0,172
12,2004,247,1535,23.1,1.6,1.9,173
12,2004,247,1540,23.2,1.7,2.1,164
12,2004,247,1545,23.2,1.6,2.2,164
12,2004,247,1550,23.0,1.9,2.3,174
12,2004,247,1555,23.0,2.0,2.3,178
12,2004,247,1600,23.0,1.8,2.1,164
12,2004,247,1605,23.2,1.5,1.8,154
12,2004,247,1610,23.2,1.7,1.8,152
12,2004,247,1615,23.4,1.4,1.7,155
12,2004,247,1620,23.5,1.4,1.7,150
12,2004,247,1625,23.5,1.5,1.6,159
12,2004,247,1630,23.6,1.2,1.7,154
12,2004,247,1635,23.9,1.0,1.2,145
12,2004,247,1640,24.2,1.1,1.3,150
12,2004,247,1645,24.1,1.1,1.4,142
12,2004,247,1650,24.1,1.3,1.6,133
12,2004,247,1655,23.9,1.9,2.3,111
12,2004,247,1700,23.6,2.1,2.5,104
12,2004,247,1705,23.5,2.2,2.6,100
12,2004,247,1710,23.5,2.3,2.5,098
12,2004,247,1715,23.5,2.4,2.6,106
12,2004,247,1720,23.6,2.5,2.8,111
12,2004,247,1725,23.8,2.3,2.7,120
12,2004,247,1730,23.9,2.2,2.7,120
12,2004,247,1735,23.9,2.8,3.2,122
12,2004,247,1740,24.0,2.7,2.9,122
12,2004,247,1745,23.9,2.6,2.8,118
12,2004,247,1750,23.9,2.8,3.1,116
12,2004,247,1755,23.9,3.0,3.2,117
12,2004,247,1800,24.0,3.0,3.4,108
12,2004,247,1805,23.9,3.0,3.1,112
12,2004,247,1810,24.0,3.0,3.4,108
12,2004,247,1815,24.0,3.0,3.2,104
12,2004,247,1820,23.9,3.1,3.3,106
12,2004,247,1825,24.1,2.6,3.0,106
12,2004,247,1830,24.0,3.4,3.8,109
12,2004,247,1835,23.8,3.7,3.9,110
12,2004,247,1840,23.7,3.8,4.1,110
12,2004,247,1845,23.7,4.1,4.4,109
12,2004,247,1850,23.7,4.1,4.4,104
12,2004,247,1855,23.8,3.5,3.7,109
12,2004,247,1900,23.9,3.4,3.7,106
12,2004,247,1905,23.8,4.1,4.4,111
12,2004,247,1910,23.8,4.2,4.6,116
12,2004,247,1915,23.9,4.4,5.1,115
12,2004,247,1920,23.8,4.5,5.0,114
12,2004,247,1925,23.9,3.5,4.2,114
12,2004,247,1930,23.9,3.6,3.8,111
12,2004,247,1935,23.9,4.1,5.0,108
12,2004,247,1940,23.8,4.8,5.1,104
12,2004,247,1945,23.9,4.8,5.1,104
12,2004,247,1950,23.9,4.5,5.1,106
12,2004,247,1955,23.9,4.3,4.7,108
12,2004,247,2000,23.9,4.0,4.3,100
12,2004,247,2005,24.0,4.4,5.0,109
12,2004,247,2010,24.0,4.6,5.1,112
12,2004,247,2015,24.0,5.1,5.4,112
12,2004,247,2020,24.0,4.8,5.3,111
12,2004,247,2025,24.0,4.7,5.2,111
12,2004,247,2030,24.0,5.1,5.6,113
12,2004,247,2035,24.1,5.1,5.6,116
12,2004,247,2040,24.1,4.5,5.0,113
12,2004,247,2045,24.1,4.4,4.9,112
12,2004,247,2050,24.2,4.9,5.4,113
12,2004,247,2055,24.3,4.4,5.0,114
12,2004,247,2100,24.4,4.8,5.2,119
12,2004,247,2105,24.7,4.8,5.2,122
12,2004,247,2110,24.6,4.3,4.8,121
12,2004,247,2115,24.6,4.6,5.7,122
12,2004,247,2120,24.5,5.4,6.0,122
12,2004,247,2125,24.6,4.9,5.4,120
12,2004,247,2130,24.3,5.1,5.7,116
12,2004,247,2135,24.1,4.3,4.8,115
12,2004,247,2140,24.1,4.2,4.7,115
12,2004,247,2145,24.1,4.7,5.1,115
12,2004,247,2150,24.0,4.7,5.3,118
12,2004,247,2155,24.0,4.8,5.3,120
12,2004,247,2200,24.2,4.6,5.0,118
12,2004,247,2205,24.3,5.2,5.6,118
12,2004,247,2210,24.3,5.3,5.9,118
12,2004,247,2215,24.3,5.5,6.0,118
12,2004,247,2220,24.3,5.8,6.4,119
12,2004,247,2225,24.3,5.5,6.3,120
12,2004,247,2230,24.3,5.4,6.0,118
12,2004,247,2235,24.4,5.2,5.6,116
12,2004,247,2240,24.3,5.2,5.6,115
12,2004,247,2245,24.4,5.1,5.5,117
12,2004,247,2250,24.2,4.9,5.6,118
12,2004,247,2255,24.1,5.2,5.6,120
12,2004,247,2300,24.2,5.0,5.6,124
12,2004,247,2305,24.2,5.5,6.3,125
12,2004,247,2310,24.2,5.6,6.2,123
12,2004,247,2315,24.1,5.4,6.0,124
12,2004,247,2320,24.1,5.8,6.3,123
12,2004,247,2325,24.0,5.9,6.3,122
12,2004,247,2330,24.0,5.8,6.4,122
12,2004,247,2335,23.9,5.5,5.9,122
12,2004,247,2340,23.9,4.9,5.4,120
12,2004,247,2345,23.9,4.9,5.4,123
12,2004,247,2350,23.9,5.1,5.6,127
12,2004,247,2355,23.9,5.5,6.2,126
12,2004,248,0000,23.8,5.4,6.0,126
12,2004,248,0005,23.8,5.7,6.2,126
12,2004,248,0010,23.7,5.7,6.2,129
12,2004,248,0015,23.7,5.5,5.8,134
12,2004,248,0020,23.8,5.4,5.7,140
12,2004,248,0025,23.9,5.1,5.6,144
12,2004,248,0030,24.0,5.3,5.9,151
12,2004,248,0035,24.1,5.4,5.9,154
12,2004,248,0040,24.2,5.3,6.3,158
12,2004,248,0045,24.2,5.2,6.0,156
12,2004,248,0050,24.1,4.7,5.3,158
12,2004,248,0055,24.1,5.1,5.5,162
12,2004,248,0100,24.0,4.8,5.2,162
12,2004,248,0105,23.9,4.2,4.6,157
12,2004,248,0110,23.8,3.9,4.3,151
12,2004,248,0115,23.9,3.9,4.6,150
12,2004,248,0120,23.9,4.9,5.3,156
12,2004,248,0125,24.0,5.2,5.4,154
12,2004,248,0130,24.1,5.4,5.7,154
12,2004,248,0135,24.1,5.6,5.8,159
12,2004,248,0140,24.1,4.8,5.4,159
12,2004,248,0145,24.1,4.5,4.7,158
12,2004,248,0150,24.0,4.4,4.6,154
12,2004,248,0155,23.8,4.2,4.5,147
12,2004,248,0200,23.8,4.1,4.3,148
12,2004,248,0205,23.8,3.9,4.2,149
12,2004,248,0210,23.7,3.9,4.3,149
12,2004,248,0215,23.7,3.7,4.2,153
12,2004,248,0220,23.6,3.6,3.8,155
12,2004,248,0225,23.6,3.7,3.9,154
12,2004,248,0230,23.6,3.6,3.9,153
12,2004,248,0235,23.6,3.4,3.8,151
12,2004,248,0240,23.6,3.4,3.8,157
12,2004,248,0245,23.6,3.9,4.2,160
12,2004,248,0250,23.6,4.2,4.6,160
12,2004,248,0255,23.6,4.6,5.0,161
12,2004,248,0300,23.6,4.9,5.4,163
12,2004,248,0305,23.6,5.2,5.8,163
12,2004,248,0310,23.6,5.7,6.2,162
12,2004,248,0315,23.7,6.1,6.7,158
12,2004,248,0320,23.7,6.2,6.9,156
12,2004,248,0325,23.7,5.7,6.5,155
12,2004,248,0330,23.7,5.8,6.3,156
12,2004,248,0335,23.6,5.7,6.2,158
12,2004,248,0340,23.5,5.4,6.0,158
12,2004,248,0345,23.5,5.1,6.0,159
12,2004,248,0350,23.5,5.5,6.4,164
12,2004,248,0355,23.6,6.0,7.0,165
12,2004,248,0400,23.5,6.0,6.6,166
12,2004,248,0405,23.5,5.9,6.4,165
12,2004,248,0410,23.5,5.7,6.7,163
12,2004,248,0415,23.5,5.4,6.0,159
12,2004,248,0420,23.5,5.2,5.9,156
12,2004,248,0425,23.5,4.9,5.9,156
12,2004,248,0430,23.5,4.4,5.1,157
12,2004,248,0435,23.4,3.9,4.5,155
12,2004,248,0440,23.3,3.6,4.4,153
12,2004,248,0445,23.3,4.2,5.4,151
12,2004,248,0450,23.3,4.4,5.2,149
12,2004,248,0455,23.3,4.5,5.0,147
12,2004,248,0500,23.3,4.0,4.6,147
12,2004,248,0505,23.3,4.2,4.9,150
12,2004,248,0510,23.2,3.9,5.0,154
12,2004,248,0515,23.2,4.3,5.4,158
12,2004,248,0520,23.2,4.2,5.1,161
12,2004,248,0525,23.1,3.7,4.3,157
12,2004,248,0530,23.1,3.9,4.4,160
12,2004,248,0535,23.0,3.3,3.9,154
12,2004,248,0540,23.0,3.1,4.0,150
12,2004,248,0545,22.9,3.1,3.9,150
12,2004,248,0550,22.9,2.8,3.2,150
12,2004,248,0555,22.9,2.5,2.9,155
12,2004,248,0600,22.8,2.6,3.3,163
12,2004,248,0605,22.8,2.9,3.5,169
12,2004,248,0610,22.8,2.8,3.1,174
12,2004,248,0615,22.7,2.4,2.8,183
12,2004,248,0620,22.7,1.6,1.9,188
12,2004,248,0625,22.6,1.2,1.5,171
12,2004,248,0630,22.6,1.3,1.5,174
12,2004,248,0635,22.6,1.4,1.6,175
12,2004,248,0640,22.6,2.0,2.6,182
12,2004,248,0645,22.5,1.8,2.2,179
12,2004,248,0650,22.5,1.9,2.2,169
12,2004,248,0655,22.5,2.4,2.7,164
12,2004,248,0700,22.5,2.5,2.7,160
12,2004,248,0705,22.4,2.5,2.9,158
12,2004,248,0710,22.4,2.8,3.2,162
12,2004,248,0715,22.4,2.5,2.6,165
12,2004,248,0720,22.4,2.5,2.7,165
12,2004,248,0725,22.4,2.7,3.1,173
12,2004,248,0730,22.3,2.5,2.9,168
12,2004,248,0735,22.3,2.2,2.4,173
12,2004,248,0740,22.3,2.1,2.4,153
12,2004,248,0745,22.2,2.2,2.4,148
12,2004,248,0750,22.2,1.9,2.1,159
12,2004,248,0755,22.2,1.9,2.1,165
12,2004,248,0800,22.2,2.3,2.7,157
12,2004,248,0805,22.2,2.7,3.3,151
12,2004,248,0810,22.2,2.6,3.0,167
12,2004,248,0815,22.1,2.0,2.6,177
12,2004,248,0820,22.1,2.4,2.9,170
12,2004,248,0825,22.1,1.6,2.0,177
12,2004,248,0830,22.1,2.3,3.0,138
12,2004,248,0835,22.1,2.7,3.0,137
12,2004,248,0840,22.0,2.2,2.6,149
12,2004,248,0845,22.0,1.9,2.2,161
12,2004,248,0850,22.0,2.3,2.7,156
12,2004,248,0855,22.0,2.3,2.5,168
12,2004,248,0900,22.0,2.5,2.7,162
12,2004,248,0905,21.9,2.7,3.1,158
12,2004,248,0910,21.9,2.9,3.1,175
12,2004,248,0915,21.9,2.8,3.1,173
12,2004,248,0920,21.9,3.0,3.5,179
12,2004,248,0925,21.8,2.9,3.3,184
12,2004,248,0930,21.8,2.6,3.1,175
12,2004,248,0935,21.8,2.5,3.0,169
12,2004,248,0940,21.7,2.4,2.8,169
12,2004,248,0945,21.8,2.3,2.6,157
12,2004,248,0950,21.7,2.2,2.5,140
12,2004,248,0955,21.7,2.7,3.0,138
12,2004,248,1000,21.7,2.6,2.8,147
12,2004,248,1005,21.7,2.5,2.8,145
12,2004,248,1010,21.6,2.5,2.9,151
12,2004,248,1015,21.7,2.4,2.8,144
12,2004,248,1020,21.6,2.6,3.0,154
12,2004,248,1025,21.6,3.1,3.5,157
12,2004,248,1030,21.6,3.2,3.6,158
12,2004,248,1035,21.6,3.2,3.7,163
12,2004,248,1040,21.5,3.3,3.6,168
12,2004,248,1045,21.5,2.9,3.3,163
12,2004,248,1050,21.4,2.8,3.1,159
12,2004,248,1055,21.4,2.4,3.0,155
12,2004,248,1100,21.5,2.3,2.9,144
12,2004,248,1105,21.5,2.6,3.0,144
12,2004,248,1110,21.5,2.4,2.7,162
12,2004,248,1115,21.5,2.4,2.7,163
12,2004,248,1120,21.5,2.6,3.2,170
12,2004,248,1125,21.5,2.8,3.2,166
12,2004,248,1130,21.5,2.5,2.7,165
12,2004,248,1135,21.5,2.4,2.8,166
12,2004,248,1140,21.5,2.5,2.7,161
12,2004,248,1145,21.5,2.2,2.6,167
12,2004,248,1150,21.5,2.1,2.6,183
12,2004,248,1155,21.5,2.1,2.4,190
12,2004,248,1200,21.5,2.1,2.4,191
12,2004,248,1205,21.5,2.3,2.6,203
12,2004,248,1210,21.5,2.2,2.6,210
12,2004,248,1215,21.5,2.2,2.5,213
12,2004,248,1220,21.5,2.0,2.4,206
12,2004,248,1225,21.4,2.1,2.5,202
12,2004,248,1230,21.4,2.0,2.4,198
12,2004,248,1235,21.5,1.5,2.0,191
12,2004,248,1240,21.7,1.6,2.4,204
12,2004,248,1245,21.6,2.0,2.6,212
12,2004,248,1250,21.6,1.8,2.2,209
12,2004,248,1255,21.5,1.6,2.2,216
12,2004,248,1300,21.5,1.7,2.2,215
12,2004,248,1305,21.5,2.2,2.8,212
12,2004,248,1310,21.6,2.1,2.8,208
12,2004,248,1315,21.6,2.5,3.0,203
12,2004,248,1320,21.5,2.7,3.1,207
12,2004,248,1325,21.6,2.4,2.7,213
12,2004,248,1330,21.5,2.3,2.6,204
12,2004,248,1335,21.5,2.2,2.6,205
12,2004,248,1340,21.6,1.8,2.3,213
12,2004,248,1345,21.7,1.6,1.9,210
12,2004,248,1350,21.7,1.3,1.6,205
12,2004,248,1355,22.0,1.0,1.3,189
12,2004,248,1400,22.3,1.0,1.3,201
12,2004,248,1405,22.2,0.7,0.9,164
12,2004,248,1410,22.1,0.7,0.9,157
12,2004,248,1415,22.0,0.8,1.0,147
12,2004,248,1420,22.0,0.9,1.2,187
12,2004,248,1425,22.0,1.4,1.7,192
12,2004,248,1430,22.2,1.0,1.3,187
12,2004,248,1435,22.4,1.3,1.7,186
12,2004,248,1440,22.0,1.7,2.0,191
12,2004,248,1445,21.7,1.9,2.2,177
12,2004,248,1450,21.7,1.7,2.2,178
12,2004,248,1455,21.8,1.5,1.8,174
12,2004,248,1500,21.8,1.2,1.6,181
12,2004,248,1505,22.1,0.7,1.0,164
12,2004,248,1510,22.3,0.9,1.1,166
12,2004,248,1515,22.3,0.9,1.4,203
12,2004,248,1520,21.9,1.6,1.9,241
12,2004,248,1525,21.8,1.5,2.0,240
12,2004,248,1530,21.7,1.6,1.9,239
12,2004,248,1535,21.7,1.9,2.2,242
12,2004,248,1540,21.7,1.7,2.0,232
12,2004,248,1545,21.8,1.9,2.2,232
12,2004,248,1550,21.9,1.7,1.9,228
12,2004,248,1555,21.9,1.5,1.8,241
12,2004,248,1600,22.1,1.1,1.5,238
12,2004,248,1605,22.2,1.0,1.3,228
12,2004,248,1610,22.5,0.6,0.9,237
12,2004,248,1615,22.7,0.4,0.7,259
12,2004,248,1620,23.3,0.1,0.4,256
12,2004,248,1625,24.1,0.0,0.0,000
12,2004,248,1630,24.8,0.3,0.7,125
12,2004,248,1635,24.4,0.2,0.7,130
12,2004,248,1640,23.9,0.8,1.3,132
12,2004,248,1645,23.7,0.6,1.4,070
12,2004,248,1650,23.7,1.2,1.6,071
12,2004,248,1655,23.2,1.9,3.0,074
12,2004,248,1700,22.7,2.3,2.9,076
12,2004,248,1705,22.6,2.4,2.9,096
12,2004,248,1710,22.6,2.3,2.9,098
12,2004,248,1715,22.7,2.3,2.9,092
12,2004,248,1720,22.6,2.8,3.2,096
12,2004,248,1725,22.5,3.2,3.9,107
12,2004,248,1730,22.6,2.9,3.5,115
12,2004,248,1735,22.6,3.1,3.4,121
12,2004,248,1740,22.6,2.9,3.5,123
12,2004,248,1745,22.7,3.1,3.6,119
